SID,BASIN,SEASON,NAME,max_wind_kt,min_pressure_hpa,max_category,record_count,first_time,last_time,intensity_class
1905355S18414,SI,1906,UNNAMED,,,-5,21,1905-12-20 18:00:00,1905-12-23 06:00:00,Unknown
1905362N17125,WP,1905,UNNAMED,,,-5,26,1905-12-27 16:00:00,1905-12-30 04:00:00,Unknown
1906001S14065,SI,1906,UNNAMED,,,-5,33,1906-01-01 06:00:00,1906-01-05 06:00:00,Unknown
1906001S14066,SI,1906,UNNAMED,,,-5,21,1905-12-31 18:00:00,1906-01-03 06:00:00,Unknown
1906009S15065,SI,1906,UNNAMED,,,-5,17,1906-01-09 00:00:00,1906-01-11 00:00:00,Unknown
1906015N08084,NI,1906,UNNAMED,,,-5,18,1906-01-15 00:00:00,1906-01-17 03:00:00,Unknown
1906043S17056,SI,1906,UNNAMED,,,-5,9,1906-02-12 00:00:00,1906-02-13 00:00:00,Unknown
1906052S17056,SI,1906,UNNAMED,,,-5,25,1906-02-21 06:00:00,1906-02-24 06:00:00,Unknown
1906060S14058,SI,1906,UNNAMED,,,-5,49,1906-03-01 06:00:00,1906-03-07 06:00:00,Unknown
1906060S15058,SI,1906,UNNAMED,,,-5,37,1906-02-28 18:00:00,1906-03-05 06:00:00,Unknown
1906068S15057,SI,1906,UNNAMED,,,-5,33,1906-03-09 00:00:00,1906-03-13 00:00:00,Unknown
1906091S14066,SI,1906,UNNAMED,,,-5,37,1906-03-31 18:00:00,1906-04-05 06:00:00,Unknown
1906091S14069,SI,1906,UNNAMED,,,-5,49,1906-04-01 06:00:00,1906-04-07 06:00:00,Unknown
1906099S15065,SI,1906,UNNAMED,,,-5,33,1906-04-09 00:00:00,1906-04-13 00:00:00,Unknown
1906132N10141,WP,1906,UNNAMED,,,-5,126,1906-05-11 16:00:00,1906-05-24 04:00:00,Unknown
1906145N12127,WP,1906,UNNAMED,,,-5,16,1906-05-24 16:00:00,1906-05-26 04:00:00,Unknown
1906152N19118,WP,1906,UNNAMED,,,-5,36,1906-05-31 16:00:00,1906-06-04 04:00:00,Unknown
1906169N19086,NI,1906,UNNAMED,,,-5,42,1906-06-18 00:00:00,1906-06-23 03:00:00,Unknown
1906188N24090,NI,1906,UNNAMED,,,-5,34,1906-07-07 00:00:00,1906-07-11 03:00:00,Unknown
1906202N20087,NI,1906,UNNAMED,,,-5,18,1906-07-21 00:00:00,1906-07-23 03:00:00,Unknown
1906203N22131,WP,1906,UNNAMED,,,-5,26,1906-07-21 16:00:00,1906-07-24 04:00:00,Unknown
1906206N21091,NI,1906,UNNAMED,,,-5,18,1906-07-25 00:00:00,1906-07-27 03:00:00,Unknown
1906238N21129,WP,1906,UNNAMED,,,-5,41,1906-08-26 04:00:00,1906-08-30 04:00:00,Unknown
1906239N20086,NI,1906,UNNAMED,,,-5,26,1906-08-27 00:00:00,1906-08-30 03:00:00,Unknown
1906247N16113,WP,1906,UNNAMED,,,-5,16,1906-09-03 16:00:00,1906-09-05 04:00:00,Unknown
1906248N12134,WP,1906,UNNAMED,,,-5,56,1906-09-04 16:00:00,1906-09-10 04:00:00,Unknown
1906251N17145,WP,1906,UNNAMED,,,-5,106,1906-09-07 16:00:00,1906-09-18 04:00:00,Unknown
1906255N19118,WP,1906,UNNAMED,,,-5,26,1906-09-11 16:00:00,1906-09-14 04:00:00,Unknown
1906255N22089,NI,1906,UNNAMED,,,-5,26,1906-09-12 00:00:00,1906-09-15 03:00:00,Unknown
1906255N22124,WP,1906,UNNAMED,,,-5,16,1906-09-11 16:00:00,1906-09-13 04:00:00,Unknown
1906262N16128,WP,1906,UNNAMED,,,-5,16,1906-09-18 16:00:00,1906-09-20 04:00:00,Unknown
1906264N13127,WP,1906,UNNAMED,,,-5,36,1906-09-20 16:00:00,1906-09-24 04:00:00,Unknown
1906267N17088,NI,1906,UNNAMED,,,-5,34,1906-09-24 00:00:00,1906-09-28 03:00:00,Unknown
1906269N15128,WP,1906,UNNAMED,,,-5,36,1906-09-25 16:00:00,1906-09-29 04:00:00,Unknown
1906273N21126,WP,1906,UNNAMED,,,-5,26,1906-09-29 16:00:00,1906-10-02 04:00:00,Unknown
1906279N17117,WP,1906,UNNAMED,,,-5,21,1906-10-06 04:00:00,1906-10-08 04:00:00,Unknown
1906282N16129,WP,1906,UNNAMED,,,-5,26,1906-10-08 16:00:00,1906-10-11 04:00:00,Unknown
1906291N13135,WP,1906,UNNAMED,,,-5,56,1906-10-17 16:00:00,1906-10-23 04:00:00,Unknown
1906300N11085,NI,1906,UNNAMED,,,-5,18,1906-10-27 00:00:00,1906-10-29 03:00:00,Unknown
1906300N16124,WP,1906,UNNAMED,,,-5,31,1906-10-27 04:00:00,1906-10-30 04:00:00,Unknown
1906303N12058,NI,1906,UNNAMED,,,-5,34,1906-10-30 00:00:00,1906-11-03 03:00:00,Unknown
1906307N15127,WP,1906,UNNAMED,,,-5,26,1906-11-02 16:00:00,1906-11-05 04:00:00,Unknown
1906310N10140,WP,1906,UNNAMED,,,-5,76,1906-11-05 16:00:00,1906-11-13 04:00:00,Unknown
1906345S18060,SI,1907,UNNAMED,,,-5,9,1906-12-11 00:00:00,1906-12-12 00:00:00,Unknown
1906355S17060,SI,1907,UNNAMED,,,-5,25,1906-12-21 06:00:00,1906-12-24 06:00:00,Unknown
1906355S18060,SI,1907,UNNAMED,,,-5,13,1906-12-20 18:00:00,1906-12-22 06:00:00,Unknown
1906360N11083,NI,1906,UNNAMED,,,-5,10,1906-12-26 00:00:00,1906-12-27 03:00:00,Unknown
1907009N10134,WP,1907,UNNAMED,,,-5,26,1907-01-09 10:00:00,1907-01-11 22:00:00,Unknown
1907011S21044,SI,1907,UNNAMED,,,-5,17,1907-01-11 00:00:00,1907-01-13 00:00:00,Unknown
1907014S16124,SI,1907,UNNAMED,,,-5,33,1907-01-14 00:00:00,1907-01-18 00:00:00,Unknown
1907021S19043,SI,1907,UNNAMED,,,-5,41,1907-01-21 06:00:00,1907-01-26 06:00:00,Unknown
1907021S21044,SI,1907,UNNAMED,,,-5,17,1907-01-21 06:00:00,1907-01-23 06:00:00,Unknown
1907032S13064,SI,1907,UNNAMED,,,-5,49,1907-02-01 06:00:00,1907-02-07 06:00:00,Unknown
1907032S13424,SI,1907,UNNAMED,,,-5,37,1907-01-31 18:00:00,1907-02-05 06:00:00,Unknown
1907040S15062,SI,1907,UNNAMED,,,-5,33,1907-02-09 00:00:00,1907-02-13 00:00:00,Unknown
1907060S16062,SI,1907,UNNAMED,,,-5,73,1907-03-01 06:00:00,1907-03-10 06:00:00,Unknown
1907060S17041,SI,1907,UNNAMED,,,-5,33,1907-03-01 06:00:00,1907-03-05 06:00:00,Unknown
1907060S18041,SI,1907,UNNAMED,,,-5,21,1907-02-28 18:00:00,1907-03-03 06:00:00,Unknown
1907067N08085,NI,1907,UNNAMED,,,-5,18,1907-03-08 00:00:00,1907-03-10 03:00:00,Unknown
1907068S16061,SI,1907,UNNAMED,,,-5,57,1907-03-09 00:00:00,1907-03-16 00:00:00,Unknown
1907068S19041,SI,1907,UNNAMED,,,-5,17,1907-03-09 00:00:00,1907-03-11 00:00:00,Unknown
1907070S16118,SI,1907,UNNAMED,,,-5,53,1907-03-11 00:00:00,1907-03-17 12:00:00,Unknown
1907070S21115,SI,1907,UNNAMED,,,-5,25,1907-03-11 06:00:00,1907-03-14 06:00:00,Unknown
1907086N07150,WP,1907,UNNAMED,,,-5,46,1907-03-26 16:00:00,1907-03-31 04:00:00,Unknown
1907121S16066,SI,1907,UNNAMED,,,-5,25,1907-05-01 06:00:00,1907-05-04 06:00:00,Unknown
1907121S16426,SI,1907,UNNAMED,,,-5,13,1907-04-30 18:00:00,1907-05-02 06:00:00,Unknown
1907129S17066,SI,1907,UNNAMED,,,-5,9,1907-05-09 00:00:00,1907-05-10 00:00:00,Unknown
1907135N18092,NI,1907,UNNAMED,,,-5,1,1907-05-15 03:00:00,1907-05-15 03:00:00,Unknown
1907150N18112,WP,1907,UNNAMED,,,-5,36,1907-05-29 16:00:00,1907-06-02 04:00:00,Unknown
1907155N20067,NI,1907,UNNAMED,,,-5,18,1907-06-04 00:00:00,1907-06-06 03:00:00,Unknown
1907164N16085,NI,1907,UNNAMED,,,-5,58,1907-06-13 00:00:00,1907-06-20 03:00:00,Unknown
1907169N21067,NI,1907,UNNAMED,,,-5,18,1907-06-18 00:00:00,1907-06-20 03:00:00,Unknown
1907174N20090,NI,1907,UNNAMED,,,-5,26,1907-06-23 00:00:00,1907-06-26 03:00:00,Unknown
1907176N19123,WP,1907,UNNAMED,,,-5,16,1907-06-24 16:00:00,1907-06-26 04:00:00,Unknown
1907177N18116,WP,1907,UNNAMED,,,-5,26,1907-06-25 16:00:00,1907-06-28 04:00:00,Unknown
1907193N15146,WP,1907,UNNAMED,,,-5,66,1907-07-11 16:00:00,1907-07-18 04:00:00,Unknown
1907198N24143,WP,1907,UNNAMED,,,-5,6,1907-07-16 16:00:00,1907-07-17 04:00:00,Unknown
1907202N20131,WP,1907,UNNAMED,,,-5,26,1907-07-20 16:00:00,1907-07-23 04:00:00,Unknown
1907203N17116,WP,1907,UNNAMED,,,-5,46,1907-07-21 16:00:00,1907-07-26 04:00:00,Unknown
1907213N18115,WP,1907,UNNAMED,,,-5,26,1907-07-31 16:00:00,1907-08-03 04:00:00,Unknown
1907218N16126,WP,1907,UNNAMED,,,-5,46,1907-08-05 16:00:00,1907-08-10 04:00:00,Unknown
1907224N20134,WP,1907,UNNAMED,,,-5,26,1907-08-11 16:00:00,1907-08-14 04:00:00,Unknown
1907224N21088,NI,1907,UNNAMED,,,-5,34,1907-08-12 00:00:00,1907-08-16 03:00:00,Unknown
1907230N23088,NI,1907,UNNAMED,,,-5,26,1907-08-18 00:00:00,1907-08-21 03:00:00,Unknown
1907232N21128,WP,1907,UNNAMED,,,-5,36,1907-08-19 16:00:00,1907-08-23 04:00:00,Unknown
1907233N23145,WP,1907,UNNAMED,,,-5,26,1907-08-20 16:00:00,1907-08-23 04:00:00,Unknown
1907236N21143,WP,1907,UNNAMED,,,-5,26,1907-08-23 16:00:00,1907-08-26 04:00:00,Unknown
1907238N21087,NI,1907,UNNAMED,,,-5,1,1907-08-26 03:00:00,1907-08-26 03:00:00,Unknown
1907242N17118,WP,1907,UNNAMED,,,-5,36,1907-08-29 16:00:00,1907-09-02 04:00:00,Unknown
1907244N23089,NI,1907,UNNAMED,,,-5,18,1907-09-01 00:00:00,1907-09-03 03:00:00,Unknown
1907247N21127,WP,1907,UNNAMED,,,-5,26,1907-09-03 16:00:00,1907-09-06 04:00:00,Unknown
1907255N20119,WP,1907,UNNAMED,,,-5,36,1907-09-11 16:00:00,1907-09-15 04:00:00,Unknown
1907258N16135,WP,1907,UNNAMED,,,-5,16,1907-09-14 16:00:00,1907-09-16 04:00:00,Unknown
1907259N22142,WP,1907,UNNAMED,,,-5,16,1907-09-15 16:00:00,1907-09-17 04:00:00,Unknown
1907269N17145,WP,1907,UNNAMED,,,-5,56,1907-09-25 16:00:00,1907-10-01 04:00:00,Unknown
1907278N21090,NI,1907,UNNAMED,,,-5,10,1907-10-05 00:00:00,1907-10-06 03:00:00,Unknown
1907286N15091,NI,1907,UNNAMED,,,-5,42,1907-10-13 00:00:00,1907-10-18 03:00:00,Unknown
1907299N15126,WP,1907,UNNAMED,,,-5,46,1907-10-25 16:00:00,1907-10-30 04:00:00,Unknown
1907306S23131,SI,1908,UNNAMED,,,-5,4,1907-11-01 12:00:00,1907-11-01 21:00:00,Unknown
1907309N18147,WP,1907,UNNAMED,,,-5,16,1907-11-04 16:00:00,1907-11-06 04:00:00,Unknown
1907313N12062,NI,1907,UNNAMED,,,-5,34,1907-11-09 00:00:00,1907-11-13 03:00:00,Unknown
1907316N10087,NI,1907,UNNAMED,,,-5,26,1907-11-12 00:00:00,1907-11-15 03:00:00,Unknown
1907319N16134,WP,1907,UNNAMED,,,-5,16,1907-11-14 16:00:00,1907-11-16 04:00:00,Unknown
1907328N09096,NI,1907,UNNAMED,,,-5,18,1907-11-24 00:00:00,1907-11-26 03:00:00,Unknown
1907344S12045,SI,1908,UNNAMED,,,-5,65,1907-12-10 00:00:00,1907-12-18 00:00:00,Unknown
1907345S11046,SI,1908,UNNAMED,,,-5,81,1907-12-11 06:00:00,1907-12-21 06:00:00,Unknown
1907345S19052,SI,1908,UNNAMED,,,-5,33,1907-12-11 00:00:00,1907-12-15 00:00:00,Unknown
1907355S18052,SI,1908,UNNAMED,,,-5,53,1907-12-20 18:00:00,1907-12-27 06:00:00,Unknown
1908001S12062,SI,1908,UNNAMED,,,-5,57,1908-01-01 06:00:00,1908-01-08 06:00:00,Unknown
1908009S13062,SI,1908,UNNAMED,,,-5,41,1908-01-09 00:00:00,1908-01-14 00:00:00,Unknown
1908032S12057,SI,1908,UNNAMED,,,-5,153,1908-02-01 06:00:00,1908-02-20 06:00:00,Unknown
1908032S14071,SI,1908,UNNAMED,,,-5,81,1908-02-01 06:00:00,1908-02-11 06:00:00,Unknown
1908032S14431,SI,1908,UNNAMED,,,-5,61,1908-01-31 18:00:00,1908-02-08 06:00:00,Unknown
1908040S13056,SI,1908,UNNAMED,,,-5,145,1908-02-09 00:00:00,1908-02-27 00:00:00,Unknown
1908040S15069,SI,1908,UNNAMED,,,-5,57,1908-02-09 00:00:00,1908-02-16 00:00:00,Unknown
1908043S14065,SI,1908,UNNAMED,,,-5,89,1908-02-12 00:00:00,1908-02-23 00:00:00,Unknown
1908052S13066,SI,1908,UNNAMED,,,-5,105,1908-02-21 06:00:00,1908-03-05 06:00:00,Unknown
1908101S09051,SI,1908,UNNAMED,,,-5,17,1908-04-10 00:00:00,1908-04-12 00:00:00,Unknown
1908102S07053,SI,1908,UNNAMED,,,-5,21,1908-04-10 18:00:00,1908-04-13 06:00:00,Unknown
1908102S07054,SI,1908,UNNAMED,,,-5,33,1908-04-11 06:00:00,1908-04-15 06:00:00,Unknown
1908117S14124,SI,1908,UNNAMED,,,-5,46,1908-04-25 12:00:00,1908-05-01 03:00:00,Unknown
1908119S05134,SI,1908,UNNAMED,,,-5,37,1908-04-27 12:00:00,1908-05-02 00:00:00,Unknown
1908144N14116,WP,1908,UNNAMED,,,-5,76,1908-05-22 16:00:00,1908-05-30 04:00:00,Unknown
1908168N21089,NI,1908,UNNAMED,,,-5,50,1908-06-16 00:00:00,1908-06-22 03:00:00,Unknown
1908171N15127,WP,1908,UNNAMED,,,-5,36,1908-06-18 16:00:00,1908-06-22 04:00:00,Unknown
1908208N19123,WP,1908,UNNAMED,,,-5,26,1908-07-25 16:00:00,1908-07-28 04:00:00,Unknown
1908214N18120,WP,1908,UNNAMED,,,-5,36,1908-07-31 16:00:00,1908-08-04 04:00:00,Unknown
1908214N20086,NI,1908,UNNAMED,,,-5,10,1908-08-01 00:00:00,1908-08-02 03:00:00,Unknown
1908217N21128,WP,1908,UNNAMED,,,-5,26,1908-08-03 16:00:00,1908-08-06 04:00:00,Unknown
1908220N21088,NI,1908,UNNAMED,,,-5,10,1908-08-07 00:00:00,1908-08-08 03:00:00,Unknown
1908229N20124,WP,1908,UNNAMED,,,-5,36,1908-08-15 16:00:00,1908-08-19 04:00:00,Unknown
1908232N14127,WP,1908,UNNAMED,,,-5,61,1908-08-19 04:00:00,1908-08-25 04:00:00,Unknown
1908241N19087,NI,1908,UNNAMED,,,-5,66,1908-08-28 00:00:00,1908-09-05 03:00:00,Unknown
1908245N23136,WP,1908,UNNAMED,,,-5,26,1908-08-31 16:00:00,1908-09-03 04:00:00,Unknown
1908251N20139,WP,1908,UNNAMED,,,-5,46,1908-09-06 16:00:00,1908-09-11 04:00:00,Unknown
1908262N15126,WP,1908,UNNAMED,,,-5,36,1908-09-17 16:00:00,1908-09-21 04:00:00,Unknown
1908266N10132,WP,1908,UNNAMED,,,-5,56,1908-09-21 16:00:00,1908-09-27 04:00:00,Unknown
1908268N17085,NI,1908,UNNAMED,,,-5,26,1908-09-24 00:00:00,1908-09-27 03:00:00,Unknown
1908278N13129,WP,1908,UNNAMED,,,-5,36,1908-10-03 16:00:00,1908-10-07 04:00:00,Unknown
1908282N14129,WP,1908,UNNAMED,,,-5,36,1908-10-07 16:00:00,1908-10-11 04:00:00,Unknown
1908285N13129,WP,1908,UNNAMED,,,-5,46,1908-10-10 16:00:00,1908-10-15 04:00:00,Unknown
1908287N18150,WP,1908,UNNAMED,,,-5,46,1908-10-12 16:00:00,1908-10-17 04:00:00,Unknown
1908299N10074,NI,1908,UNNAMED,,,-5,34,1908-10-25 00:00:00,1908-10-29 03:00:00,Unknown
1908306N10084,NI,1908,UNNAMED,,,-5,18,1908-11-01 00:00:00,1908-11-03 03:00:00,Unknown
1908314N14093,NI,1908,UNNAMED,,,-5,18,1908-11-09 00:00:00,1908-11-11 03:00:00,Unknown
1908318N10128,WP,1908,UNNAMED,,,-5,56,1908-11-12 16:00:00,1908-11-18 04:00:00,Unknown
1908324N13136,WP,1908,UNNAMED,,,-5,56,1908-11-18 16:00:00,1908-11-24 04:00:00,Unknown
1908338N06142,WP,1908,UNNAMED,,,-5,76,1908-12-02 16:00:00,1908-12-10 04:00:00,Unknown
1908342S12122,SI,1909,UNNAMED,,,-5,52,1908-12-06 12:00:00,1908-12-12 21:00:00,Unknown
1908365N08083,NI,1908,UNNAMED,,,-5,26,1908-12-30 00:00:00,1909-01-02 03:00:00,Unknown
1909001S17069,SI,1909,UNNAMED,,,-5,33,1909-01-01 06:00:00,1909-01-05 06:00:00,Unknown
1909001S18069,SI,1909,UNNAMED,,,-5,17,1909-01-01 06:00:00,1909-01-03 06:00:00,Unknown
1909009S18069,SI,1909,UNNAMED,,,-5,17,1909-01-09 00:00:00,1909-01-11 00:00:00,Unknown
1909011S13112,SI,1909,UNNAMED,,,-5,33,1909-01-11 06:00:00,1909-01-15 06:00:00,Unknown
1909017S18111,SI,1909,UNNAMED,,,-5,45,1909-01-16 12:00:00,1909-01-22 00:00:00,Unknown
1909060S13056,SI,1909,UNNAMED,,,-5,49,1909-03-01 06:00:00,1909-03-07 06:00:00,Unknown
1909068S13056,SI,1909,UNNAMED,,,-5,41,1909-03-09 00:00:00,1909-03-14 00:00:00,Unknown
1909069S14058,SI,1909,UNNAMED,,,-5,57,1909-03-10 00:00:00,1909-03-17 00:00:00,Unknown
1909069S15060,SI,1909,UNNAMED,,,-5,49,1909-03-10 00:00:00,1909-03-16 00:00:00,Unknown
1909069S20065,SI,1909,UNNAMED,,,-5,25,1909-03-10 00:00:00,1909-03-13 00:00:00,Unknown
1909070S11062,SI,1909,UNNAMED,,,-5,25,1909-03-11 00:00:00,1909-03-14 00:00:00,Unknown
1909070S11140,SI,1909,UNNAMED,,,-5,25,1909-03-11 18:00:00,1909-03-14 18:00:00,Unknown
1909070S14060,SI,1909,UNNAMED,,,-5,65,1909-03-11 06:00:00,1909-03-19 06:00:00,Unknown
1909070S14420,SI,1909,UNNAMED,,,-5,61,1909-03-10 18:00:00,1909-03-18 06:00:00,Unknown
1909070S20065,SI,1909,UNNAMED,,,-5,41,1909-03-11 06:00:00,1909-03-16 06:00:00,Unknown
1909071S16060,SI,1909,UNNAMED,,,-5,43,1909-03-12 00:00:00,1909-03-17 06:00:00,Unknown
1909072S15056,SI,1909,UNNAMED,,,-5,59,1909-03-13 00:00:00,1909-03-20 06:00:00,Unknown
1909080S10062,SI,1909,UNNAMED,,,-5,41,1909-03-21 06:00:00,1909-03-26 06:00:00,Unknown
1909091S17115,SI,1909,UNNAMED,,,-5,25,1909-04-01 06:00:00,1909-04-04 06:00:00,Unknown
1909095S19114,SI,1909,UNNAMED,,,-5,21,1909-04-04 12:00:00,1909-04-07 00:00:00,Unknown
1909123N09084,NI,1909,UNNAMED,,,-5,10,1909-05-03 00:00:00,1909-05-04 03:00:00,Unknown
1909132N14090,NI,1909,UNNAMED,,,-5,18,1909-05-12 00:00:00,1909-05-14 03:00:00,Unknown
1909148N15116,WP,1909,UNNAMED,,,-5,36,1909-05-27 16:00:00,1909-05-31 04:00:00,Unknown
1909172N19115,WP,1909,UNNAMED,,,-5,36,1909-06-20 16:00:00,1909-06-24 04:00:00,Unknown
1909191N18114,WP,1909,UNNAMED,,,-5,26,1909-07-09 16:00:00,1909-07-12 04:00:00,Unknown
1909194N19126,WP,1909,UNNAMED,,,-5,36,1909-07-12 16:00:00,1909-07-16 04:00:00,Unknown
1909200N16117,WP,1909,UNNAMED,,,-5,26,1909-07-18 16:00:00,1909-07-21 04:00:00,Unknown
1909204N18117,WP,1909,UNNAMED,,,-5,16,1909-07-22 16:00:00,1909-07-24 04:00:00,Unknown
1909209N16117,WP,1909,UNNAMED,,,-5,36,1909-07-27 16:00:00,1909-07-31 04:00:00,Unknown
1909212N21089,NI,1909,UNNAMED,,,-5,18,1909-07-31 00:00:00,1909-08-02 03:00:00,Unknown
1909215N27133,WP,1909,UNNAMED,,,-5,126,1909-08-02 16:00:00,1909-08-15 04:00:00,Unknown
1909216N26147,WP,1909,UNNAMED,,,-5,16,1909-08-03 16:00:00,1909-08-05 04:00:00,Unknown
1909245N15084,NI,1909,UNNAMED,,,-5,58,1909-09-02 00:00:00,1909-09-09 03:00:00,Unknown
1909250N17119,WP,1909,UNNAMED,,,-5,36,1909-09-06 16:00:00,1909-09-10 04:00:00,Unknown
1909253N24138,WP,1909,UNNAMED,,,-5,56,1909-09-09 16:00:00,1909-09-15 04:00:00,Unknown
1909257N14114,WP,1909,UNNAMED,,,-5,16,1909-09-13 16:00:00,1909-09-15 04:00:00,Unknown
1909260N22135,WP,1909,UNNAMED,,,-5,26,1909-09-16 16:00:00,1909-09-19 04:00:00,Unknown
1909262N18120,WP,1909,UNNAMED,,,-5,36,1909-09-18 16:00:00,1909-09-22 04:00:00,Unknown
1909264N21088,NI,1909,UNNAMED,,,-5,10,1909-09-21 00:00:00,1909-09-22 03:00:00,Unknown
1909274N16128,WP,1909,UNNAMED,,,-5,46,1909-09-30 16:00:00,1909-10-05 04:00:00,Unknown
1909277N16127,WP,1909,UNNAMED,,,-5,51,1909-10-04 04:00:00,1909-10-09 04:00:00,Unknown
1909280N19135,WP,1909,UNNAMED,,,-5,6,1909-10-06 16:00:00,1909-10-07 04:00:00,Unknown
1909288N14094,NI,1909,UNNAMED,,,-5,26,1909-10-15 00:00:00,1909-10-18 03:00:00,Unknown
1909290N14126,WP,1909,UNNAMED,,,-5,36,1909-10-16 16:00:00,1909-10-20 04:00:00,Unknown
1909293N11143,WP,1909,UNNAMED,,,-5,66,1909-10-19 16:00:00,1909-10-26 04:00:00,Unknown
1909297N16094,NI,1909,UNNAMED,,,-5,26,1909-10-24 00:00:00,1909-10-27 03:00:00,Unknown
1909300N11130,WP,1909,UNNAMED,,,-5,56,1909-10-26 16:00:00,1909-11-01 04:00:00,Unknown
1909309N09129,WP,1909,UNNAMED,,,-5,56,1909-11-04 16:00:00,1909-11-10 04:00:00,Unknown
1909318N12134,WP,1909,UNNAMED,,,-5,86,1909-11-13 16:00:00,1909-11-22 04:00:00,Unknown
1909336N12085,NI,1909,UNNAMED,,,-5,34,1909-12-02 00:00:00,1909-12-06 03:00:00,Unknown
1909350N09115,WP,1909,UNNAMED,,,-5,16,1909-12-15 16:00:00,1909-12-17 04:00:00,Unknown
1910010S16065,SI,1910,UNNAMED,,,-5,25,1910-01-10 00:00:00,1910-01-13 00:00:00,Unknown
1910011S10048,SI,1910,UNNAMED,,,-5,99,1910-01-11 00:00:00,1910-01-23 06:00:00,Unknown
1910011S16065,SI,1910,UNNAMED,,,-5,25,1910-01-11 06:00:00,1910-01-14 06:00:00,Unknown
1910011S16066,SI,1910,UNNAMED,,,-5,49,1910-01-11 06:00:00,1910-01-17 06:00:00,Unknown
1910042S13069,SI,1910,UNNAMED,,,-5,41,1910-02-11 06:00:00,1910-02-16 06:00:00,Unknown
1910042S15068,SI,1910,UNNAMED,,,-5,25,1910-02-11 00:00:00,1910-02-14 00:00:00,Unknown
1910042S19072,SI,1910,UNNAMED,,,-5,49,1910-02-11 06:00:00,1910-02-17 06:00:00,Unknown
1910046S13069,SI,1910,UNNAMED,,,-5,29,1910-02-14 18:00:00,1910-02-18 06:00:00,Unknown
1910062S16128,SI,1910,UNNAMED,,,-5,17,1910-03-02 12:00:00,1910-03-04 12:00:00,Unknown
1910070S13047,SI,1910,UNNAMED,,,-5,41,1910-03-11 00:00:00,1910-03-16 00:00:00,Unknown
1910075N09133,WP,1910,UNNAMED,,,-5,66,1910-03-15 16:00:00,1910-03-22 04:00:00,Unknown
1910080S12048,SI,1910,UNNAMED,,,-5,57,1910-03-21 06:00:00,1910-03-28 06:00:00,Unknown
1910080S13047,SI,1910,UNNAMED,,,-5,41,1910-03-21 06:00:00,1910-03-26 06:00:00,Unknown
1910103N12090,NI,1910,UNNAMED,,,-5,26,1910-04-13 00:00:00,1910-04-16 03:00:00,Unknown
1910128N17124,WP,1910,UNNAMED,,,-5,21,1910-05-08 09:00:00,1910-05-10 21:00:00,Unknown
1910136N14134,WP,1910,UNNAMED,,,-5,36,1910-05-15 16:00:00,1910-05-19 04:00:00,Unknown
1910136N18129,WP,1910,UNNAMED,,,-5,26,1910-05-15 16:00:00,1910-05-18 04:00:00,Unknown
1910143N15114,WP,1910,UNNAMED,,,-5,51,1910-05-23 04:00:00,1910-05-28 04:00:00,Unknown
1910173N13112,WP,1910,UNNAMED,,,-5,16,1910-06-21 16:00:00,1910-06-23 04:00:00,Unknown
1910178N20121,WP,1910,UNNAMED,,,-5,31,1910-06-27 04:00:00,1910-06-30 04:00:00,Unknown
1910182N20090,NI,1910,UNNAMED,,,-5,50,1910-07-01 00:00:00,1910-07-07 03:00:00,Unknown
1910185N17112,WP,1910,UNNAMED,,,-5,11,1910-07-04 04:00:00,1910-07-05 04:00:00,Unknown
1910196N18128,WP,1910,UNNAMED,,,-5,36,1910-07-14 16:00:00,1910-07-18 04:00:00,Unknown
1910205N21145,WP,1910,UNNAMED,,,-5,76,1910-07-23 16:00:00,1910-07-31 04:00:00,Unknown
1910213N19087,NI,1910,UNNAMED,,,-5,42,1910-08-01 00:00:00,1910-08-06 03:00:00,Unknown
1910219N20124,WP,1910,UNNAMED,,,-5,26,1910-08-06 16:00:00,1910-08-09 04:00:00,Unknown
1910222N20126,WP,1910,UNNAMED,,,-5,26,1910-08-09 16:00:00,1910-08-12 04:00:00,Unknown
1910237N16115,WP,1910,UNNAMED,,,-5,26,1910-08-24 16:00:00,1910-08-27 04:00:00,Unknown
1910240N21122,WP,1910,UNNAMED,,,-5,41,1910-08-28 04:00:00,1910-09-01 04:00:00,Unknown
1910242N24131,WP,1910,UNNAMED,,,-5,66,1910-08-29 16:00:00,1910-09-05 04:00:00,Unknown
1910247N21126,WP,1910,UNNAMED,,,-5,26,1910-09-03 16:00:00,1910-09-06 04:00:00,Unknown
1910251N17112,WP,1910,UNNAMED,,,-5,26,1910-09-07 16:00:00,1910-09-10 04:00:00,Unknown
1910251N22088,NI,1910,UNNAMED,,,-5,18,1910-09-08 00:00:00,1910-09-10 03:00:00,Unknown
1910261N15112,WP,1910,UNNAMED,,,-5,16,1910-09-17 16:00:00,1910-09-19 04:00:00,Unknown
1910266N17116,WP,1910,UNNAMED,,,-5,26,1910-09-22 16:00:00,1910-09-25 04:00:00,Unknown
1910267N17127,WP,1910,UNNAMED,,,-5,26,1910-09-23 16:00:00,1910-09-26 04:00:00,Unknown
1910269N16128,WP,1910,UNNAMED,,,-5,56,1910-09-25 16:00:00,1910-10-01 04:00:00,Unknown
1910270S17120,SI,1911,UNNAMED,,,-5,39,1910-09-26 12:00:00,1910-10-01 06:00:00,Unknown
1910273N24132,WP,1910,UNNAMED,,,-5,56,1910-09-29 16:00:00,1910-10-05 04:00:00,Unknown
